+------------------------------------------------------------------------------------------+
| Time of Event | Memory Used |      Partitions State     | Total Free Memory | Usable Free Memory |
+------------------------------------------------------------------------------------------+
|            0 |           0 |  -1, -1, -1, -1, -1, -1,  |               100 |               100 |
|            0 |          25 |   -1, 1, -1, -1, -1, -1,  |                75 |                75 |
|            5 |          65 |    2, 1, -1, -1, -1, -1,  |                35 |                35 |
|           11 |          80 |     2, 1, 4, -1, -1, -1,  |                20 |                20 |
|           11 |          90 |      2, 1, 4, 5, -1, -1,  |                10 |                10 |
|          148 |          50 |     -1, 1, 4, 5, -1, -1,  |                50 |                50 |
|          148 |          90 |      3, 1, 4, 5, -1, -1,  |                10 |                10 |
|          171 |          75 |     3, 1, -1, 5, -1, -1,  |                25 |                25 |
|          171 |          90 |      3, 1, 8, 5, -1, -1,  |                10 |                10 |
|          189 |          65 |     3, -1, 8, 5, -1, -1,  |                35 |                35 |
|          189 |          90 |      3, 6, 8, 5, -1, -1,  |                10 |                10 |
|          192 |          80 |     3, 6, 8, -1, -1, -1,  |                20 |                20 |
|          249 |          40 |    -1, 6, 8, -1, -1, -1,  |                60 |                60 |
|          249 |          80 |     7, 6, 8, -1, -1, -1,  |                20 |                20 |
|          255 |          55 |    7, -1, 8, -1, -1, -1,  |                45 |                45 |
|          266 |          40 |   7, -1, -1, -1, -1, -1,  |                60 |                60 |
|          293 |           0 |  -1, -1, -1, -1, -1, -1,  |               100 |               100 |
