+------------------------------------------------------------------------------------------+
| Time of Event | Memory Used |      Partitions State     | Total Free Memory | Usable Free Memory |
+------------------------------------------------------------------------------------------+
|            0 |           0 |  -1, -1, -1, -1, -1, -1,  |               100 |               100 |
|            0 |           8 |   -1, -1, -1, -1, 1, -1,  |                92 |                92 |
|            5 |          18 |    -1, -1, -1, 2, 1, -1,  |                82 |                82 |
|           10 |          33 |     -1, -1, 3, 2, 1, -1,  |                67 |                67 |
|           15 |          58 |      -1, 4, 3, 2, 1, -1,  |                42 |                42 |
|           20 |          98 |       5, 4, 3, 2, 1, -1,  |                 2 |                 2 |
|           70 |          90 |      5, 4, 3, 2, -1, -1,  |                10 |                10 |
|           70 |          98 |      5, 4, 3, 2, 10, -1,  |                 2 |                 2 |
|          110 |          88 |     5, 4, 3, -1, 10, -1,  |                12 |                12 |
|          151 |          73 |    5, 4, -1, -1, 10, -1,  |                27 |                27 |
|          151 |          88 |     5, 4, 7, -1, 10, -1,  |                12 |                12 |
|          212 |          63 |    5, -1, 7, -1, 10, -1,  |                37 |                37 |
|          212 |          88 |     5, 9, 7, -1, 10, -1,  |                12 |                12 |
|          241 |          48 |    -1, 9, 7, -1, 10, -1,  |                52 |                52 |
|          241 |          88 |     8, 9, 7, -1, 10, -1,  |                12 |                12 |
|          274 |          73 |    8, 9, -1, -1, 10, -1,  |                27 |                27 |
|          274 |          88 |     8, 9, 6, -1, 10, -1,  |                12 |                12 |
|          331 |          48 |    -1, 9, 6, -1, 10, -1,  |                52 |                52 |
|          380 |          33 |   -1, 9, -1, -1, 10, -1,  |                67 |                67 |
|          433 |           8 |  -1, -1, -1, -1, 10, -1,  |                92 |                92 |
|          437 |           0 |  -1, -1, -1, -1, -1, -1,  |               100 |               100 |
